po_id,po_line_id,supplier_id,product_id,warehouse_id,order_date,promised_delivery_date,actual_delivery_date,qty_ordered,qty_received,qty_rejected,unit_cost,total_cost,status
PO-2892,1,SUP-1009,PB-5430,WH-CENTRAL,2026-01-16,2026-02-10,2026-02-11,50,49,1,245.0,12250.0,received
PO-2893,1,SUP-1009,PB-5215,WH-WEST,2026-02-03,2026-02-28,2026-03-02,500,493,7,8.7,4350.0,received
PO-2894,1,SUP-1010,HF-2215,WH-EAST,2026-01-19,2026-01-29,2026-02-01,25,24,1,24.7,617.5,received
PO-2895,1,SUP-1010,HF-2215,WH-EAST,2026-01-14,2026-01-24,2026-01-27,150,149,1,24.7,3705.0,received
PO-2896,1,SUP-1010,HF-1780,WH-CENTRAL,2026-01-19,2026-01-29,2026-01-28,50,49,1,42.1,2105.0,received
PO-2897,1,SUP-1010,HF-1890,WH-WEST,2026-01-23,2026-02-02,2026-02-02,25,25,0,195.0,4875.0,received
PO-2898,1,SUP-1010,HF-1675,WH-SOUTH,2026-01-13,2026-01-23,2026-01-24,50,49,1,28.9,1445.0,received
PO-2899,1,SUP-1010,HF-1890,WH-SOUTH,2026-02-05,2026-02-15,2026-02-15,50,50,0,195.0,9750.0,received
PO-2900,1,SUP-1010,HF-1780,WH-EAST,2026-01-14,2026-01-24,2026-01-29,100,98,2,42.1,4210.0,received
PO-2901,1,SUP-1010,HF-2100,WH-EAST,2026-01-16,2026-01-26,2026-01-27,200,194,6,6.3,1260.0,received
PO-2902,1,SUP-1010,HF-1780,WH-EAST,2026-01-28,2026-02-07,2026-02-07,25,24,1,42.1,1052.5,received
PO-2903,1,SUP-1010,HF-1780,WH-CENTRAL,2026-01-14,2026-01-24,2026-01-22,50,50,0,42.1,2105.0,received
PO-2904,1,SUP-1010,HF-1675,WH-WEST,2026-01-19,2026-01-29,2026-01-29,100,97,3,28.9,2890.0,received
PO-2905,1,SUP-1010,HF-1890,WH-CENTRAL,2026-02-03,2026-02-13,2026-02-13,500,491,9,195.0,97500.0,received
PO-2906,1,SUP-1011,SE-1780,WH-CENTRAL,2026-01-16,2026-01-24,2026-01-25,50,49,1,16.8,840.0,received
PO-2907,1,SUP-1011,SE-1890,WH-SOUTH,2026-01-14,2026-01-22,2026-01-24,200,196,4,62.4,12480.0,received
PO-2908,1,SUP-1011,SE-1780,WH-WEST,2026-02-03,2026-02-11,2026-02-11,150,148,2,16.8,2520.0,received
PO-2909,1,SUP-1011,SE-2100,WH-CENTRAL,2026-02-06,2026-02-14,2026-02-15,100,98,2,9.4,940.0,received
PO-2910,1,SUP-1011,SE-1995,WH-WEST,2026-01-29,2026-02-06,2026-02-06,100,98,2,45.6,4560.0,received
PO-2911,1,SUP-1011,SE-1675,WH-SOUTH,2026-01-16,2026-01-24,2026-01-27,25,25,0,28.7,717.5,received
PO-2912,1,SUP-1011,SE-1995,WH-CENTRAL,2026-01-30,2026-02-07,2026-02-09,500,486,14,45.6,22800.0,received
PO-2913,1,SUP-1011,SE-2100,WH-CENTRAL,2026-01-23,2026-01-31,2026-01-30,25,24,1,9.4,235.0,received
PO-2914,1,SUP-1011,SE-1995,WH-WEST,2026-01-22,2026-01-30,2026-01-29,50,49,1,45.6,2280.0,received
PO-2915,1,SUP-1011,SE-1890,WH-WEST,2026-02-04,2026-02-12,2026-02-11,100,99,1,62.4,6240.0,received
PO-2916,1,SUP-1011,SE-1675,WH-CENTRAL,2026-01-29,2026-02-06,2026-02-06,500,495,5,28.7,14350.0,received
PO-2917,1,SUP-1011,SE-1675,WH-SOUTH,2026-01-20,2026-01-28,2026-01-28,200,198,2,28.7,5740.0,received
PO-2918,1,SUP-1011,SE-2100,WH-CENTRAL,2026-02-02,2026-02-10,2026-02-13,200,195,5,9.4,1880.0,received
PO-2919,1,SUP-1011,SE-2215,WH-EAST,2026-01-29,2026-02-06,2026-02-06,250,244,6,6.8,1700.0,received
PO-2920,1,SUP-1012,PB-6460,WH-CENTRAL,2026-01-12,2026-02-01,2026-02-01,500,497,3,3.9,1950.0,received
PO-2921,1,SUP-1012,PB-6090,WH-SOUTH,2026-01-14,2026-02-03,2026-02-03,25,24,1,58.4,1460.0,received
PO-2922,1,SUP-1012,PB-6280,WH-SOUTH,2026-01-29,2026-02-18,2026-02-18,25,24,1,14.5,362.5,received
PO-2923,1,SUP-1012,PB-6460,WH-EAST,2026-02-09,2026-03-01,2026-03-01,150,146,4,3.9,585.0,received
PO-2924,1,SUP-1012,PB-6195,WH-EAST,2026-01-28,2026-02-17,2026-02-15,200,196,4,12.1,2420.0,received
PO-2925,1,SUP-1012,PB-5870,WH-SOUTH,2026-01-14,2026-02-03,2026-02-05,500,488,12,42.3,21150.0,received
PO-2926,1,SUP-1012,PB-6090,WH-CENTRAL,2026-02-04,2026-02-24,2026-02-24,100,98,2,58.4,5840.0,received
PO-2927,1,SUP-1012,PB-6090,WH-SOUTH,2026-01-30,2026-02-19,2026-02-19,25,24,1,58.4,1460.0,received
PO-2928,1,SUP-1012,PB-6195,WH-SOUTH,2026-02-09,2026-03-01,2026-03-03,25,24,1,12.1,302.5,received
PO-2929,1,SUP-1012,PB-5870,WH-EAST,2026-01-12,2026-02-01,2026-01-30,500,496,4,42.3,21150.0,received
PO-2930,1,SUP-1012,PB-6090,WH-SOUTH,2026-01-16,2026-02-05,2026-02-05,25,24,1,58.4,1460.0,received
PO-2931,1,SUP-1012,PB-6090,WH-EAST,2026-02-09,2026-03-01,2026-03-03,250,247,3,58.4,14600.0,received
PO-2932,1,SUP-1012,PB-6460,WH-EAST,2026-01-14,2026-02-03,2026-02-06,25,25,0,3.9,97.5,received
PO-2933,1,SUP-1013,IF-9280,WH-CENTRAL,2026-02-02,2026-02-14,2026-02-17,50,49,1,16.7,835.0,received
PO-2934,1,SUP-1013,IF-8760,WH-WEST,2026-01-21,2026-02-02,2026-02-01,500,490,10,10.4,5200.0,received
PO-2935,1,SUP-1013,IF-9280,WH-SOUTH,2026-01-14,2026-01-26,2026-01-26,200,196,4,16.7,3340.0,received
PO-2936,1,SUP-1013,IF-9370,WH-CENTRAL,2026-01-21,2026-02-02,2026-02-03,500,495,5,5.9,2950.0,received
PO-2937,1,SUP-1013,IF-9090,WH-CENTRAL,2026-02-02,2026-02-14,2026-02-14,25,24,1,4.2,105.0,received
PO-2938,1,SUP-1013,IF-8980,WH-WEST,2026-02-02,2026-02-14,2026-02-13,25,25,0,5.6,140.0,received
PO-2939,1,SUP-1013,IF-8980,WH-EAST,2026-02-06,2026-02-18,2026-02-18,150,149,1,5.6,840.0,received
PO-2940,1,SUP-1013,IF-8980,WH-CENTRAL,2026-02-04,2026-02-16,2026-02-17,100,98,2,5.6,560.0,received
PO-2941,1,SUP-1013,IF-9460,WH-EAST,2026-02-09,2026-02-21,2026-02-21,50,49,1,7.3,365.0,received
PO-2942,1,SUP-1013,IF-9370,WH-WEST,2026-02-04,2026-02-16,2026-02-16,150,148,2,5.9,885.0,received
PO-2943,1,SUP-1013,IF-8870,WH-CENTRAL,2026-01-29,2026-02-10,2026-02-09,250,246,4,3.5,875.0,received
PO-2944,1,SUP-1013,IF-8760,WH-EAST,2026-01-16,2026-01-28,2026-01-26,100,98,2,10.4,1040.0,received
PO-2945,1,SUP-1013,IF-9370,WH-CENTRAL,2026-01-19,2026-01-31,2026-02-03,25,25,0,5.9,147.5,received
PO-2946,1,SUP-1014,HF-2430,WH-WEST,2026-01-23,2026-02-20,2026-02-20,200,197,3,68.5,13700.0,received
PO-2947,1,SUP-1014,HF-2650,WH-CENTRAL,2026-01-22,2026-02-19,2026-02-17,25,25,0,36.8,920.0,received
PO-2948,1,SUP-1014,HF-2650,WH-WEST,2026-01-20,2026-02-17,2026-02-17,50,49,1,36.8,1840.0,received
PO-2949,1,SUP-1014,HF-2760,WH-SOUTH,2026-01-27,2026-02-24,2026-02-23,150,149,1,98.5,14775.0,received
PO-2950,1,SUP-1014,HF-2430,WH-EAST,2026-01-14,2026-02-11,2026-02-13,25,25,0,68.5,1712.5,received
PO-2951,1,SUP-1014,HF-2430,WH-EAST,2026-01-28,2026-02-25,2026-02-25,25,24,1,68.5,1712.5,received
PO-2952,1,SUP-1014,HF-2870,WH-SOUTH,2026-01-23,2026-02-20,2026-02-19,150,146,4,75.3,11295.0,received
PO-2953,1,SUP-1014,HF-2870,WH-CENTRAL,2026-01-26,2026-02-23,2026-02-23,50,49,1,75.3,3765.0,received
PO-2954,1,SUP-1014,HF-2870,WH-CENTRAL,2026-02-02,2026-03-02,2026-03-02,200,199,1,75.3,15060.0,received
PO-2955,1,SUP-1014,HF-2430,WH-SOUTH,2026-02-03,2026-03-03,2026-03-05,100,98,2,68.5,6850.0,received
PO-2956,1,SUP-1014,HF-2430,WH-CENTRAL,2026-01-13,2026-02-10,2026-02-10,50,49,1,68.5,3425.0,received
PO-2957,1,SUP-1014,HF-2430,WH-EAST,2026-01-26,2026-02-23,2026-02-23,150,149,1,68.5,10275.0,received
PO-2958,1,SUP-1014,HF-2540,WH-EAST,2026-01-16,2026-02-13,2026-02-15,250,249,1,142.0,35500.0,received
PO-2959,1,SUP-1014,HF-2540,WH-SOUTH,2026-01-29,2026-02-26,2026-02-26,25,25,0,142.0,3550.0,received
PO-2960,1,SUP-1015,EC-2380,WH-EAST,2026-01-29,2026-02-06,2026-02-11,250,244,6,52.3,13075.0,received
PO-2961,1,SUP-1015,EC-2490,WH-WEST,2026-02-04,2026-02-12,2026-02-11,25,24,1,38.7,967.5,received
PO-2962,1,SUP-1015,EC-2595,WH-SOUTH,2026-01-26,2026-02-03,2026-02-03,250,245,5,9.6,2400.0,received
PO-2963,1,SUP-1015,EC-2680,WH-CENTRAL,2026-01-22,2026-01-30,2026-01-28,150,148,2,45.2,6780.0,received
PO-2964,1,SUP-1015,EC-2595,WH-SOUTH,2026-01-14,2026-01-22,2026-01-23,100,98,2,9.6,960.0,received
PO-2965,1,SUP-1015,EC-2380,WH-WEST,2026-01-15,2026-01-23,2026-01-23,100,99,1,52.3,5230.0,received
PO-2966,1,SUP-1015,EC-2680,WH-CENTRAL,2026-02-03,2026-02-11,2026-02-11,25,24,1,45.2,1130.0,received
PO-2967,1,SUP-1015,EC-2380,WH-CENTRAL,2026-01-28,2026-02-05,2026-02-10,150,146,4,52.3,7845.0,received
PO-2968,1,SUP-1015,EC-2490,WH-CENTRAL,2026-02-09,2026-02-17,2026-02-17,250,247,3,38.7,9675.0,received
PO-2969,1,SUP-1016,IF-8870,WH-CENTRAL,2026-01-12,2026-01-26,2026-01-26,200,197,3,3.5,700.0,received
PO-2970,1,SUP-1016,IF-9090,WH-EAST,2026-02-05,2026-02-19,2026-02-20,150,146,4,4.2,630.0,received
PO-2971,1,SUP-1016,IF-8870,WH-CENTRAL,2026-01-14,2026-01-28,2026-01-28,25,24,1,3.5,87.5,received
PO-2972,1,SUP-1016,IF-8980,WH-WEST,2026-01-27,2026-02-10,2026-02-11,100,98,2,5.6,560.0,received
PO-2973,1,SUP-1016,IF-8870,WH-SOUTH,2026-01-20,2026-02-03,2026-02-05,25,25,0,3.5,87.5,received
PO-2974,1,SUP-1016,IF-8650,WH-WEST,2026-01-20,2026-02-03,2026-02-04,500,497,3,7.9,3950.0,received
PO-2975,1,SUP-1016,IF-8870,WH-EAST,2026-01-22,2026-02-05,2026-02-07,250,248,2,3.5,875.0,received
PO-2976,1,SUP-1016,IF-8760,WH-CENTRAL,2026-01-20,2026-02-03,2026-02-05,500,489,11,10.4,5200.0,received
PO-2977,1,SUP-1016,IF-9090,WH-WEST,2026-01-13,2026-01-27,2026-01-27,250,243,7,4.2,1050.0,received
PO-2978,1,SUP-1016,IF-8760,WH-SOUTH,2026-01-29,2026-02-12,2026-02-12,25,25,0,10.4,260.0,received
PO-2979,1,SUP-1016,IF-8870,WH-WEST,2026-02-05,2026-02-19,2026-02-20,250,246,4,3.5,875.0,received
PO-2980,1,SUP-1016,IF-8650,WH-CENTRAL,2026-02-09,2026-02-23,2026-02-24,100,99,1,7.9,790.0,received
PO-2981,1,SUP-1016,IF-8980,WH-CENTRAL,2026-02-05,2026-02-19,2026-02-18,200,195,5,5.6,1120.0,received
PO-2982,1,SUP-1016,IF-8870,WH-WEST,2026-01-28,2026-02-11,2026-02-11,50,50,0,3.5,175.0,received
PO-2983,1,SUP-1017,HF-3370,WH-WEST,2026-01-23,2026-01-30,2026-02-01,500,492,8,26.4,13200.0,received
PO-2984,1,SUP-1017,HF-3090,WH-SOUTH,2026-02-02,2026-02-09,2026-02-09,100,98,2,7.5,750.0,received
PO-2985,1,SUP-1017,HF-3195,WH-SOUTH,2026-01-22,2026-01-29,2026-01-29,150,146,4,31.2,4680.0,received
PO-2986,1,SUP-1017,HF-3280,WH-EAST,2026-02-09,2026-02-16,2026-02-14,200,195,5,4.6,920.0,received
PO-2987,1,SUP-1017,HF-2980,WH-WEST,2026-01-30,2026-02-06,2026-02-08,100,98,2,2.8,280.0,received
PO-2988,1,SUP-1017,HF-3195,WH-WEST,2026-01-30,2026-02-06,2026-02-08,200,195,5,31.2,6240.0,received
PO-2989,1,SUP-1017,HF-2980,WH-SOUTH,2026-01-15,2026-01-22,2026-01-23,150,148,2,2.8,420.0,received
PO-2990,1,SUP-1017,HF-3370,WH-SOUTH,2026-02-06,2026-02-13,2026-02-12,25,25,0,26.4,660.0,received
PO-2991,1,SUP-1017,HF-3460,WH-EAST,2026-01-21,2026-01-28,2026-01-27,200,198,2,52.0,10400.0,received
PO-2992,1,SUP-1017,HF-3280,WH-CENTRAL,2026-01-12,2026-01-19,2026-01-20,25,24,1,4.6,115.0,received
PO-2993,1,SUP-1017,HF-3460,WH-EAST,2026-02-02,2026-02-09,2026-02-09,50,49,1,52.0,2600.0,received
PO-2994,1,SUP-1017,HF-3280,WH-WEST,2026-01-15,2026-01-22,2026-01-23,100,98,2,4.6,460.0,received
PO-2995,1,SUP-1017,HF-2980,WH-SOUTH,2026-01-30,2026-02-06,2026-02-06,250,248,2,2.8,700.0,received
PO-2996,1,SUP-1017,HF-3090,WH-EAST,2026-01-27,2026-02-03,2026-02-03,25,25,0,7.5,187.5,received
PO-2997,1,SUP-1017,HF-2980,WH-SOUTH,2026-01-23,2026-01-30,2026-02-02,25,25,0,2.8,70.0,received
PO-2998,1,SUP-1018,SE-2540,WH-WEST,2026-02-06,2026-02-21,2026-02-21,500,487,13,320.0,160000.0,received
PO-2999,1,SUP-1018,SE-3370,WH-SOUTH,2026-01-30,2026-02-14,2026-02-14,25,24,1,10.8,270.0,received
PO-3000,1,SUP-1018,SE-2540,WH-WEST,2026-02-06,2026-02-21,2026-02-22,250,248,2,320.0,80000.0,received
PO-3001,1,SUP-1018,SE-3460,WH-WEST,2026-01-26,2026-02-10,2026-02-10,150,147,3,28.9,4335.0,received
PO-3002,1,SUP-1018,SE-3280,WH-SOUTH,2026-01-22,2026-02-06,2026-02-06,250,246,4,34.5,8625.0,received
PO-3003,1,SUP-1018,SE-2430,WH-SOUTH,2026-02-06,2026-02-21,2026-02-20,150,148,2,72.3,10845.0,received
PO-3004,1,SUP-1018,SE-2430,WH-SOUTH,2026-01-29,2026-02-13,2026-02-11,100,98,2,72.3,7230.0,received
PO-3005,1,SUP-1018,SE-3370,WH-SOUTH,2026-01-12,2026-01-27,2026-01-30,100,98,2,10.8,1080.0,received
PO-3006,1,SUP-1018,SE-3460,WH-SOUTH,2026-01-19,2026-02-03,2026-02-08,25,25,0,28.9,722.5,received
PO-3007,1,SUP-1018,SE-3195,WH-WEST,2026-01-22,2026-02-06,2026-02-06,250,246,4,7.2,1800.0,received
PO-3008,1,SUP-1018,SE-2540,WH-WEST,2026-01-22,2026-02-06,2026-02-07,250,247,3,320.0,80000.0,received
PO-3009,1,SUP-1018,SE-3460,WH-WEST,2026-01-19,2026-02-03,2026-02-05,500,494,6,28.9,14450.0,received
PO-3010,1,SUP-1018,SE-2980,WH-EAST,2026-02-09,2026-02-24,2026-02-25,500,493,7,24.3,12150.0,received
PO-3011,1,SUP-1018,SE-3090,WH-WEST,2026-01-29,2026-02-13,2026-02-16,250,244,6,15.6,3900.0,received
PO-3012,1,SUP-1018,SE-3195,WH-CENTRAL,2026-01-15,2026-01-30,2026-01-30,250,243,7,7.2,1800.0,received
PO-3013,1,SUP-1001,PB-4010,WH-SOUTH,2026-02-12,2026-02-26,2026-02-27,25,24,1,18.5,462.5,received
PO-3014,1,SUP-1001,PB-4230,WH-WEST,2026-02-17,2026-03-03,2026-03-09,25,24,1,72.6,1815.0,received
PO-3015,1,SUP-1001,EC-1847,WH-SOUTH,2026-03-11,2026-03-25,2026-03-29,250,237,13,84.5,21125.0,received
PO-3016,1,SUP-1001,EC-3004,WH-WEST,2026-03-06,2026-03-20,2026-03-26,500,474,26,125.0,62500.0,received
PO-3017,1,SUP-1001,PB-4230,WH-WEST,2026-02-13,2026-02-27,2026-03-05,50,47,3,72.6,3630.0,received
PO-3018,1,SUP-1001,EC-3517,WH-SOUTH,2026-03-11,2026-03-25,2026-03-26,25,24,1,43.8,1095.0,received
PO-3019,1,SUP-1001,PB-4010,WH-CENTRAL,2026-02-13,2026-02-27,2026-03-06,25,24,1,18.5,462.5,received
PO-3020,1,SUP-1001,PB-4125,WH-EAST,2026-02-24,2026-03-10,2026-03-13,500,474,26,34.2,17100.0,received
PO-3021,1,SUP-1001,PB-4010,WH-EAST,2026-03-11,2026-03-25,2026-03-28,50,47,3,18.5,925.0,received
PO-3022,1,SUP-1001,EC-1847,WH-SOUTH,2026-03-02,2026-03-16,2026-03-21,200,189,11,84.5,16900.0,received
PO-3023,1,SUP-1001,EC-2291,WH-WEST,2026-02-18,2026-03-04,2026-03-08,150,142,8,67.2,10080.0,received
PO-3024,1,SUP-1001,PB-4125,WH-CENTRAL,2026-02-17,2026-03-03,2026-03-09,50,47,3,34.2,1710.0,received
PO-3025,1,SUP-1001,EC-2291,WH-SOUTH,2026-02-26,2026-03-12,2026-03-19,500,474,26,67.2,33600.0,received
PO-3026,1,SUP-1001,EC-2291,WH-EAST,2026-02-10,2026-02-24,2026-03-02,250,237,13,67.2,16800.0,received
PO-3027,1,SUP-1001,EC-1847,WH-WEST,2026-02-11,2026-02-25,2026-02-27,500,474,26,84.5,42250.0,received
PO-3028,1,SUP-1001,EC-1847,WH-CENTRAL,2026-03-06,2026-03-20,2026-03-25,150,142,8,84.5,12675.0,received
PO-3029,1,SUP-1001,PB-4010,WH-EAST,2026-02-20,2026-03-06,2026-03-12,50,47,3,18.5,925.0,received
PO-3030,1,SUP-1001,PB-4125,WH-SOUTH,2026-02-16,2026-03-02,2026-03-04,500,474,26,34.2,17100.0,received
PO-3031,1,SUP-1001,PB-4010,WH-SOUTH,2026-02-26,2026-03-12,2026-03-15,100,95,5,18.5,1850.0,received
PO-3032,1,SUP-1001,PB-4010,WH-WEST,2026-02-12,2026-02-26,2026-03-02,150,142,8,18.5,2775.0,received
PO-3033,1,SUP-1001,PB-4125,WH-SOUTH,2026-03-09,2026-03-23,2026-03-28,25,24,1,34.2,855.0,received
PO-3034,1,SUP-1001,EC-1847,WH-WEST,2026-02-26,2026-03-12,2026-03-13,100,95,5,84.5,8450.0,received
PO-3035,1,SUP-1001,EC-1847,WH-SOUTH,2026-02-17,2026-03-03,2026-03-08,25,24,1,84.5,2112.5,received
PO-3036,1,SUP-1001,PB-4010,WH-CENTRAL,2026-02-10,2026-02-24,2026-03-03,50,47,3,18.5,925.0,received
PO-3037,1,SUP-1001,EC-3004,WH-CENTRAL,2026-03-04,2026-03-18,2026-03-19,100,95,5,125.0,12500.0,received
PO-3038,1,SUP-1001,PB-4230,WH-WEST,2026-02-19,2026-03-05,2026-03-10,25,24,1,72.6,1815.0,received
PO-3039,1,SUP-1001,PB-4010,WH-WEST,2026-03-09,2026-03-23,2026-03-28,200,189,11,18.5,3700.0,received
PO-3040,1,SUP-1001,PB-4010,WH-CENTRAL,2026-02-11,2026-02-25,2026-03-03,200,189,11,18.5,3700.0,received
PO-3041,1,SUP-1001,EC-1847,WH-SOUTH,2026-03-11,2026-03-25,2026-03-31,100,95,5,84.5,8450.0,received
PO-3042,1,SUP-1001,EC-1847,WH-EAST,2026-02-20,2026-03-06,2026-03-09,150,142,8,84.5,12675.0,received
PO-3043,1,SUP-1001,EC-2291,WH-CENTRAL,2026-03-10,2026-03-24,2026-03-25,500,474,26,67.2,33600.0,received
PO-3044,1,SUP-1001,EC-2291,WH-WEST,2026-02-27,2026-03-13,2026-03-19,500,474,26,67.2,33600.0,received
PO-3045,1,SUP-1001,EC-3004,WH-EAST,2026-02-17,2026-03-03,2026-03-04,150,142,8,125.0,18750.0,received
PO-3046,1,SUP-1001,PB-4230,WH-EAST,2026-02-12,2026-02-26,2026-03-03,150,142,8,72.6,10890.0,received
PO-3047,1,SUP-1001,PB-4125,WH-EAST,2026-03-10,2026-03-24,2026-03-28,200,189,11,34.2,6840.0,received
PO-3048,1,SUP-1001,EC-2291,WH-CENTRAL,2026-03-05,2026-03-19,2026-03-20,25,24,1,67.2,1680.0,received
PO-3049,1,SUP-1001,EC-1847,WH-SOUTH,2026-02-26,2026-03-12,2026-03-18,50,47,3,84.5,4225.0,received
PO-3050,1,SUP-1001,EC-3004,WH-SOUTH,2026-02-25,2026-03-11,2026-03-18,100,95,5,125.0,12500.0,received
PO-3051,1,SUP-1001,PB-4230,WH-WEST,2026-02-10,2026-02-24,2026-02-25,25,24,1,72.6,1815.0,received
PO-3052,1,SUP-1001,PB-4230,WH-WEST,2026-02-27,2026-03-13,2026-03-20,200,189,11,72.6,14520.0,received
PO-3053,1,SUP-1002,EC-1610,WH-EAST,2026-02-27,2026-03-09,2026-03-07,150,149,1,11.5,1725.0,received
PO-3054,1,SUP-1002,EC-1455,WH-WEST,2026-02-23,2026-03-05,2026-03-05,250,247,3,15.7,3925.0,received
PO-3055,1,SUP-1002,EC-1102,WH-SOUTH,2026-02-13,2026-02-23,2026-02-23,200,198,2,12.4,2480.0,received
PO-3056,1,SUP-1002,EC-1330,WH-SOUTH,2026-03-11,2026-03-21,2026-03-21,25,25,0,8.9,222.5,received
PO-3057,1,SUP-1002,EC-1580,WH-EAST,2026-02-17,2026-02-27,2026-02-25,150,148,2,22.3,3345.0,received
PO-3058,1,SUP-1002,EC-1102,WH-WEST,2026-02-11,2026-02-21,2026-02-19,25,25,0,12.4,310.0,received
PO-3059,1,SUP-1002,EC-1205,WH-CENTRAL,2026-02-11,2026-02-21,2026-02-21,100,99,1,28.6,2860.0,received
PO-3060,1,SUP-1002,EC-1205,WH-CENTRAL,2026-02-25,2026-03-07,2026-03-06,250,247,3,28.6,7150.0,received
PO-3061,1,SUP-1002,EC-1102,WH-CENTRAL,2026-02-27,2026-03-09,2026-03-10,50,49,1,12.4,620.0,received
PO-3062,1,SUP-1002,EC-1330,WH-WEST,2026-02-24,2026-03-06,2026-03-06,250,246,4,8.9,2225.0,received
PO-3063,1,SUP-1002,EC-1580,WH-CENTRAL,2026-03-09,2026-03-19,2026-03-19,250,247,3,22.3,5575.0,received
PO-3064,1,SUP-1002,EC-1330,WH-CENTRAL,2026-03-04,2026-03-14,2026-03-13,200,199,1,8.9,1780.0,received
PO-3065,1,SUP-1002,EC-1455,WH-SOUTH,2026-02-18,2026-02-28,2026-02-28,25,25,0,15.7,392.5,received
PO-3066,1,SUP-1002,EC-1580,WH-WEST,2026-02-19,2026-03-01,2026-03-01,250,248,2,22.3,5575.0,received
PO-3067,1,SUP-1002,EC-1610,WH-WEST,2026-02-11,2026-02-21,2026-02-22,50,49,1,11.5,575.0,received
PO-3068,1,SUP-1002,EC-1455,WH-EAST,2026-02-10,2026-02-20,2026-02-18,150,149,1,15.7,2355.0,received
PO-3069,1,SUP-1002,EC-1580,WH-SOUTH,2026-02-19,2026-03-01,2026-02-28,500,497,3,22.3,11150.0,received
PO-3070,1,SUP-1002,EC-1580,WH-SOUTH,2026-02-25,2026-03-07,2026-03-07,25,25,0,22.3,557.5,received
PO-3071,1,SUP-1002,EC-1102,WH-WEST,2026-02-16,2026-02-26,2026-02-25,150,148,2,12.4,1860.0,received
PO-3072,1,SUP-1002,EC-1580,WH-EAST,2026-03-03,2026-03-13,2026-03-11,100,99,1,22.3,2230.0,received
PO-3073,1,SUP-1002,EC-1330,WH-EAST,2026-03-11,2026-03-21,2026-03-21,200,197,3,8.9,1780.0,received
PO-3074,1,SUP-1002,EC-1330,WH-WEST,2026-03-06,2026-03-16,2026-03-16,25,25,0,8.9,222.5,received
PO-3075,1,SUP-1002,EC-1580,WH-SOUTH,2026-03-09,2026-03-19,2026-03-17,150,148,2,22.3,3345.0,received
PO-3076,1,SUP-1002,EC-1580,WH-SOUTH,2026-03-05,2026-03-15,2026-03-15,250,247,3,22.3,5575.0,received
PO-3077,1,SUP-1003,IF-7780,WH-SOUTH,2026-03-05,2026-03-12,2026-03-14,200,198,2,12.6,2520.0,received
PO-3078,1,SUP-1003,IF-7675,WH-SOUTH,2026-03-05,2026-03-12,2026-03-11,50,50,0,8.4,420.0,received
PO-3079,1,SUP-1003,IF-8320,WH-CENTRAL,2026-02-12,2026-02-19,2026-02-21,50,49,1,6.4,320.0,received
PO-3080,1,SUP-1003,IF-7995,WH-SOUTH,2026-02-11,2026-02-18,2026-02-18,200,198,2,14.5,2900.0,received
PO-3081,1,SUP-1003,IF-7455,WH-EAST,2026-02-13,2026-02-20,2026-02-21,100,99,1,18.7,1870.0,received
PO-3082,1,SUP-1003,IF-7455,WH-WEST,2026-02-24,2026-03-03,2026-03-01,150,149,1,18.7,2805.0,received
PO-3083,1,SUP-1003,IF-7010,WH-CENTRAL,2026-02-25,2026-03-04,2026-03-06,250,247,3,32.5,8125.0,received
PO-3084,1,SUP-1003,IF-7010,WH-EAST,2026-02-18,2026-02-25,2026-02-26,200,194,6,32.5,6500.0,received
PO-3085,1,SUP-1003,IF-7780,WH-WEST,2026-02-18,2026-02-25,2026-02-27,500,494,6,12.6,6300.0,received
PO-3086,1,SUP-1003,IF-7780,WH-WEST,2026-02-17,2026-02-24,2026-02-24,250,243,7,12.6,3150.0,received
PO-3087,1,SUP-1003,IF-8100,WH-EAST,2026-02-17,2026-02-24,2026-02-25,25,25,0,9.8,245.0,received
PO-3088,1,SUP-1003,IF-7890,WH-SOUTH,2026-02-20,2026-02-27,2026-02-28,25,25,0,26.8,670.0,received
PO-3089,1,SUP-1003,IF-8215,WH-CENTRAL,2026-02-18,2026-02-25,2026-02-26,25,24,1,11.2,280.0,received
PO-3090,1,SUP-1003,IF-7560,WH-EAST,2026-02-17,2026-02-24,2026-02-23,100,98,2,21.3,2130.0,received
PO-3091,1,SUP-1003,IF-7125,WH-EAST,2026-02-17,2026-02-24,2026-02-24,50,49,1,28.4,1420.0,received
PO-3092,1,SUP-1003,IF-8430,WH-SOUTH,2026-02-12,2026-02-19,2026-02-19,250,247,3,4.8,1200.0,received
PO-3093,1,SUP-1003,IF-7010,WH-CENTRAL,2026-02-20,2026-02-27,2026-03-01,150,148,2,32.5,4875.0,received
PO-3094,1,SUP-1003,IF-7455,WH-EAST,2026-02-11,2026-02-18,2026-02-21,100,97,3,18.7,1870.0,received
PO-3095,1,SUP-1003,IF-7010,WH-EAST,2026-02-16,2026-02-23,2026-02-23,500,489,11,32.5,16250.0,received
PO-3096,1,SUP-1003,IF-8215,WH-CENTRAL,2026-02-16,2026-02-23,2026-02-25,150,149,1,11.2,1680.0,received
PO-3097,1,SUP-1003,IF-8215,WH-WEST,2026-03-06,2026-03-13,2026-03-12,250,248,2,11.2,2800.0,received
PO-3098,1,SUP-1003,IF-8540,WH-WEST,2026-02-26,2026-03-05,2026-03-06,200,195,5,15.3,3060.0,received
