shipment_id,reference_type,reference_id,carrier_name,mode,origin_warehouse_id,destination,ship_date,estimated_arrival,actual_arrival,freight_cost,is_expedited,weight_kg,status
SHP-8079,SO,SO-2170,FastTrack Logistics,ground,WH-WEST,"Boston, MA",2026-02-24,2026-03-04,2026-03-04,339.96,False,124.2,delivered
SHP-8080,SO,SO-6101,FastTrack Logistics,LTL,WH-SOUTH,"Cleveland, OH",2026-02-11,2026-02-20,2026-02-20,120.49,False,163.0,delivered
SHP-8081,PO,PO-1767,Midwest Express Shipping,ground,WH-WEST,"Long Beach, CA",2026-03-03,2026-03-08,2026-03-10,155.37,False,455.8,delayed
SHP-8082,PO,PO-2001,FastTrack Logistics,LTL,WH-CENTRAL,"Detroit, MI",2026-02-16,2026-02-23,2026-02-23,293.56,False,469.3,delivered
SHP-8083,SO,SO-2082,Atlas Global Freight,ground,WH-SOUTH,"Boston, MA",2026-03-06,2026-03-13,2026-03-13,200.38,False,470.8,delivered
SHP-8084,SO,SO-2616,FastTrack Logistics,FTL,WH-SOUTH,"Portland, OR",2026-02-13,2026-02-23,2026-02-23,350.03,False,459.3,delivered
SHP-8085,SO,SO-4911,Southern Route Transport,ground,WH-EAST,"Omaha, NE",2026-03-11,2026-03-15,2026-03-18,221.66,False,402.4,delayed
SHP-8086,SO,SO-5582,Midwest Express Shipping,ground,WH-WEST,"Indianapolis, IN",2026-02-20,2026-02-27,2026-02-27,134.58,False,273.4,delivered
SHP-8087,SO,SO-3554,Atlas Global Freight,FTL,WH-CENTRAL,"Atlanta, GA",2026-02-23,2026-03-03,2026-03-03,160.3,False,232.6,delivered
SHP-8088,PO,PO-3658,Midwest Express Shipping,ground,WH-EAST,"Omaha, NE",2026-03-11,2026-03-14,2026-03-14,292.89,False,327.1,delivered
SHP-8089,SO,SO-4519,Atlas Global Freight,LTL,WH-SOUTH,"Hartford, CT",2026-02-18,2026-02-25,2026-02-26,126.44,False,118.2,delivered
SHP-8090,SO,SO-3947,Southern Route Transport,FTL,WH-CENTRAL,"Hartford, CT",2026-02-18,2026-02-22,2026-02-22,135.07,False,251.0,delivered
SHP-8091,SO,SO-5134,Midwest Express Shipping,LTL,WH-WEST,"Reno, NV",2026-02-12,2026-02-19,2026-02-19,299.83,False,488.0,delivered
SHP-8092,SO,SO-3369,Continental Freight,FTL,WH-WEST,"Detroit, MI",2026-02-17,2026-02-24,2026-02-27,227.56,False,56.1,delayed
SHP-8093,SO,SO-2223,Pacific Coast Carriers,LTL,WH-SOUTH,"Portland, OR",2026-03-09,2026-03-12,2026-03-12,244.52,False,121.5,delivered
SHP-8094,SO,SO-5898,Atlas Global Freight,LTL,WH-WEST,"Reno, NV",2026-03-02,2026-03-12,2026-03-12,351.51,False,205.9,delivered
SHP-8095,SO,SO-5264,Midwest Express Shipping,LTL,WH-CENTRAL,"Omaha, NE",2026-02-23,2026-03-01,2026-03-01,316.06,False,367.6,delivered
SHP-8096,SO,SO-4493,Pacific Coast Carriers,LTL,WH-EAST,"Indianapolis, IN",2026-03-03,2026-03-10,2026-03-10,324.08,False,148.5,delivered
SHP-8097,SO,SO-5388,Southern Route Transport,LTL,WH-CENTRAL,"Houston, TX",2026-02-26,2026-03-03,2026-03-03,292.41,False,64.4,delivered
SHP-8098,PO,PO-3004,Midwest Express Shipping,FTL,WH-EAST,"Indianapolis, IN",2026-02-18,2026-02-25,2026-02-24,229.29,False,307.1,delivered
SHP-8099,SO,SO-3163,Southern Route Transport,ground,WH-SOUTH,"Long Beach, CA",2026-02-25,2026-03-06,2026-03-06,264.94,False,33.4,delivered
SHP-8100,PO,PO-1006,Continental Freight,ground,WH-EAST,"Hartford, CT",2026-02-24,2026-03-02,2026-03-02,226.36,False,77.5,delivered
SHP-8101,PO,PO-2154,Atlas Global Freight,ground,WH-CENTRAL,"Atlanta, GA",2026-03-09,2026-03-15,2026-03-15,346.34,False,228.8,delivered
SHP-8102,PO,PO-4162,Continental Freight,FTL,WH-WEST,"Charlotte, NC",2026-02-19,2026-02-23,2026-02-24,369.79,False,318.7,delivered
SHP-8103,PO,PO-3861,Continental Freight,ground,WH-WEST,"Boston, MA",2026-02-19,2026-03-01,2026-03-02,219.02,False,497.3,delivered
SHP-8104,SO,SO-6915,Southern Route Transport,LTL,WH-SOUTH,"Boston, MA",2026-03-05,2026-03-10,2026-03-10,362.55,False,226.0,delivered
SHP-8105,PO,PO-1793,FastTrack Logistics,FTL,WH-CENTRAL,"Reno, NV",2026-02-24,2026-03-06,2026-03-06,277.67,False,66.3,delivered
SHP-8106,PO,PO-1540,Atlas Global Freight,FTL,WH-SOUTH,"Charlotte, NC",2026-02-27,2026-03-06,2026-03-06,129.88,False,400.4,delivered
SHP-8107,PO,PO-3652,Midwest Express Shipping,LTL,WH-WEST,"Houston, TX",2026-03-09,2026-03-14,2026-03-14,281.26,False,79.1,delivered
SHP-8108,SO,SO-4468,FastTrack Logistics,air,WH-EAST,"Atlanta, GA",2026-03-05,2026-03-08,2026-03-08,1009.11,True,465.7,delivered
SHP-8109,SO,SO-2363,Continental Freight,LTL,WH-WEST,"Boston, MA",2026-02-24,2026-03-02,2026-03-02,277.99,False,242.4,delivered
SHP-8110,PO,PO-2269,Southern Route Transport,FTL,WH-WEST,"Atlanta, GA",2026-02-27,2026-03-06,2026-03-06,320.5,False,272.6,delivered
SHP-8111,PO,PO-2588,Midwest Express Shipping,ground,WH-SOUTH,"Atlanta, GA",2026-02-25,2026-03-06,2026-03-06,318.29,False,36.6,delivered
SHP-8112,PO,PO-2118,Midwest Express Shipping,LTL,WH-EAST,"Portland, OR",2026-03-10,2026-03-14,2026-03-15,304.07,False,494.7,delivered
SHP-8113,PO,PO-1849,Continental Freight,ground,WH-EAST,"Houston, TX",2026-03-05,2026-03-11,2026-03-11,142.0,False,382.5,delivered
SHP-8114,SO,SO-5151,Atlas Global Freight,ground,WH-WEST,"Atlanta, GA",2026-02-17,2026-02-22,2026-02-22,353.41,False,342.0,delivered
SHP-8115,PO,PO-3021,FastTrack Logistics,ground,WH-EAST,"Long Beach, CA",2026-02-20,2026-03-01,2026-03-01,362.8,False,420.9,delivered
SHP-8116,SO,SO-5157,Atlas Global Freight,ground,WH-WEST,"Boston, MA",2026-02-27,2026-03-09,2026-03-09,319.11,False,123.7,delivered
SHP-8117,PO,PO-1511,FastTrack Logistics,FTL,WH-EAST,"Omaha, NE",2026-02-19,2026-02-25,2026-02-25,132.57,False,315.5,delivered
SHP-8118,PO,PO-4117,FastTrack Logistics,ground,WH-WEST,"Houston, TX",2026-02-12,2026-02-22,2026-02-22,303.61,False,339.4,delivered
SHP-8119,PO,PO-1825,Atlas Global Freight,ground,WH-WEST,"Cleveland, OH",2026-02-20,2026-02-27,2026-02-27,370.51,False,74.5,delivered
SHP-8120,SO,SO-3329,FastTrack Logistics,FTL,WH-CENTRAL,"Charlotte, NC",2026-02-10,2026-02-19,2026-02-19,218.03,False,321.9,delivered
SHP-8121,PO,PO-3401,Southern Route Transport,ground,WH-CENTRAL,"Detroit, MI",2026-02-23,2026-02-27,2026-02-27,217.88,False,454.1,delivered
SHP-8122,PO,PO-2435,FastTrack Logistics,air,WH-WEST,"Long Beach, CA",2026-02-24,2026-02-27,2026-02-26,628.36,True,152.4,delivered
SHP-8123,SO,SO-5229,Continental Freight,LTL,WH-WEST,"Hartford, CT",2026-03-02,2026-03-09,2026-03-09,127.11,False,70.2,delivered
SHP-8124,PO,PO-2824,Continental Freight,LTL,WH-WEST,"Reno, NV",2026-02-18,2026-02-26,2026-02-26,311.48,False,16.8,delivered
SHP-8125,PO,PO-3379,FastTrack Logistics,LTL,WH-CENTRAL,"Portland, OR",2026-02-26,2026-03-02,2026-03-03,289.75,False,186.0,delivered
SHP-8126,PO,PO-1318,FastTrack Logistics,LTL,WH-EAST,"Reno, NV",2026-02-25,2026-02-28,2026-02-28,274.42,False,124.3,delivered
SHP-8127,SO,SO-4434,Southern Route Transport,ground,WH-CENTRAL,"Hartford, CT",2026-03-09,2026-03-12,2026-03-12,305.54,False,287.9,delivered
SHP-8128,PO,PO-1690,Midwest Express Shipping,ground,WH-WEST,"Indianapolis, IN",2026-02-24,2026-02-28,2026-02-28,152.36,False,27.5,delivered
SHP-8129,PO,PO-3949,FastTrack Logistics,LTL,WH-WEST,"Detroit, MI",2026-03-10,2026-03-18,2026-03-18,172.55,False,292.1,delivered
SHP-8130,PO,PO-3293,Pacific Coast Carriers,ground,WH-CENTRAL,"Detroit, MI",2026-02-18,2026-02-28,2026-03-01,141.6,False,160.3,delivered
SHP-8131,PO,PO-4185,Pacific Coast Carriers,ground,WH-EAST,"Portland, OR",2026-02-20,2026-02-26,2026-02-26,322.9,False,498.6,delivered
SHP-8132,SO,SO-6504,FastTrack Logistics,LTL,WH-CENTRAL,"Atlanta, GA",2026-02-13,2026-02-21,2026-02-23,352.96,False,99.1,delayed
SHP-8133,SO,SO-3712,Continental Freight,FTL,WH-EAST,"Portland, OR",2026-02-18,2026-02-26,2026-02-26,263.47,False,122.9,delivered
SHP-8134,SO,SO-4780,Pacific Coast Carriers,LTL,WH-EAST,"Boston, MA",2026-03-06,2026-03-16,2026-03-16,132.76,False,367.3,delivered
SHP-8135,SO,SO-5737,Pacific Coast Carriers,ground,WH-CENTRAL,"Portland, OR",2026-02-24,2026-03-03,2026-03-03,132.98,False,169.2,delivered
SHP-8136,SO,SO-5978,FastTrack Logistics,air,WH-WEST,"Indianapolis, IN",2026-03-10,2026-03-13,2026-03-13,803.08,True,380.5,delivered
SHP-8137,PO,PO-3004,FastTrack Logistics,FTL,WH-CENTRAL,"Houston, TX",2026-02-25,2026-03-05,2026-03-05,172.09,False,347.7,delivered
SHP-8138,SO,SO-5586,Atlas Global Freight,ground,WH-SOUTH,"Portland, OR",2026-03-04,2026-03-12,2026-03-12,244.89,False,184.4,delivered
SHP-8139,PO,PO-1343,Continental Freight,LTL,WH-SOUTH,"Charlotte, NC",2026-03-10,2026-03-20,2026-03-20,273.82,False,82.2,delivered
SHP-8140,SO,SO-5170,FastTrack Logistics,ground,WH-CENTRAL,"Atlanta, GA",2026-03-04,2026-03-14,2026-03-13,202.2,False,278.3,delivered
SHP-8141,PO,PO-3130,Continental Freight,ground,WH-EAST,"Hartford, CT",2026-02-20,2026-03-02,2026-03-02,275.57,False,251.4,delivered
SHP-8142,PO,PO-1099,Southern Route Transport,FTL,WH-WEST,"Cleveland, OH",2026-02-11,2026-02-21,2026-02-21,338.21,False,16.7,delivered
SHP-8143,SO,SO-3571,Pacific Coast Carriers,FTL,WH-WEST,"Atlanta, GA",2026-02-27,2026-03-04,2026-03-04,239.53,False,104.7,delivered
SHP-8144,PO,PO-1344,Midwest Express Shipping,ground,WH-WEST,"Atlanta, GA",2026-02-23,2026-02-27,2026-02-27,131.6,False,97.8,delivered
SHP-8145,SO,SO-7306,Continental Freight,ground,WH-CENTRAL,"Boston, MA",2026-02-19,2026-02-26,2026-02-26,241.94,False,248.3,delivered
SHP-8146,PO,PO-3342,Continental Freight,FTL,WH-SOUTH,"Omaha, NE",2026-03-03,2026-03-11,2026-03-11,351.78,False,351.6,delivered
SHP-8147,SO,SO-6025,FastTrack Logistics,FTL,WH-WEST,"Boston, MA",2026-02-16,2026-02-22,2026-02-23,309.92,False,463.0,delivered
SHP-8148,SO,SO-3530,Continental Freight,LTL,WH-WEST,"Atlanta, GA",2026-02-24,2026-03-03,2026-03-03,165.06,False,135.8,delivered
SHP-8149,PO,PO-3880,Atlas Global Freight,LTL,WH-CENTRAL,"Long Beach, CA",2026-02-17,2026-02-27,2026-03-01,273.93,False,165.0,delayed
SHP-8150,PO,PO-1253,Southern Route Transport,ground,WH-WEST,"Detroit, MI",2026-02-12,2026-02-16,2026-02-16,169.03,False,466.3,delivered
SHP-8151,SO,SO-3504,Atlas Global Freight,LTL,WH-SOUTH,"Long Beach, CA",2026-02-25,2026-03-01,2026-03-01,222.92,False,150.3,delivered
SHP-8152,SO,SO-4770,Midwest Express Shipping,LTL,WH-CENTRAL,"Long Beach, CA",2026-02-26,2026-03-05,2026-03-05,191.4,False,325.8,delivered
SHP-8153,SO,SO-6601,Midwest Express Shipping,ground,WH-CENTRAL,"Atlanta, GA",2026-02-27,2026-03-08,2026-03-08,206.98,False,167.0,delivered
SHP-8154,SO,SO-4300,Southern Route Transport,ground,WH-WEST,"Reno, NV",2026-02-20,2026-02-24,2026-02-26,301.62,False,141.2,delayed
SHP-8155,SO,SO-6157,Atlas Global Freight,ground,WH-EAST,"Reno, NV",2026-02-11,2026-02-14,2026-02-14,251.11,False,491.8,delivered
SHP-8156,SO,SO-4664,Southern Route Transport,ground,WH-WEST,"Long Beach, CA",2026-02-12,2026-02-15,2026-02-15,170.31,False,442.9,delivered
SHP-8157,SO,SO-2090,Pacific Coast Carriers,ground,WH-EAST,"Cleveland, OH",2026-03-09,2026-03-19,2026-03-19,282.67,False,486.6,delivered
SHP-8158,SO,SO-4443,Atlas Global Freight,LTL,WH-CENTRAL,"Portland, OR",2026-02-10,2026-02-20,2026-02-20,372.66,False,135.1,delivered
SHP-8159,PO,PO-2309,Pacific Coast Carriers,LTL,WH-WEST,"Long Beach, CA",2026-02-16,2026-02-26,2026-02-28,243.32,False,453.8,delayed
SHP-8160,PO,PO-2409,Pacific Coast Carriers,ground,WH-SOUTH,"Atlanta, GA",2026-03-05,2026-03-10,2026-03-10,296.93,False,276.0,delivered
SHP-8161,SO,SO-4370,Atlas Global Freight,LTL,WH-CENTRAL,"Houston, TX",2026-02-12,2026-02-19,2026-02-19,256.36,False,275.7,delivered
SHP-8162,SO,SO-2874,Atlas Global Freight,LTL,WH-EAST,"Detroit, MI",2026-02-25,2026-03-02,2026-03-02,260.25,False,129.2,delivered
SHP-8163,PO,PO-1712,Atlas Global Freight,LTL,WH-EAST,"Hartford, CT",2026-03-02,2026-03-08,2026-03-08,230.8,False,196.1,delivered
SHP-8164,SO,SO-4610,Southern Route Transport,FTL,WH-WEST,"Hartford, CT",2026-02-20,2026-02-23,2026-02-23,261.48,False,184.9,delivered
SHP-8165,SO,SO-3852,FastTrack Logistics,ground,WH-CENTRAL,"Cleveland, OH",2026-02-27,2026-03-08,2026-03-08,372.02,False,412.5,delivered
SHP-8166,PO,PO-4059,Atlas Global Freight,ground,WH-CENTRAL,"Cleveland, OH",2026-02-19,2026-02-24,2026-02-24,344.38,False,321.3,delivered
SHP-8167,PO,PO-3637,Pacific Coast Carriers,ground,WH-EAST,"Boston, MA",2026-03-05,2026-03-15,2026-03-15,195.26,False,343.9,delivered
SHP-8168,PO,PO-1436,FastTrack Logistics,ground,WH-WEST,"Omaha, NE",2026-02-19,2026-02-27,2026-02-27,342.46,False,324.3,delivered
SHP-8169,SO,SO-2367,Southern Route Transport,FTL,WH-CENTRAL,"Omaha, NE",2026-02-10,2026-02-15,2026-02-16,275.93,False,313.5,delivered
SHP-8170,SO,SO-6516,Continental Freight,ground,WH-WEST,"Atlanta, GA",2026-03-06,2026-03-12,2026-03-12,260.27,False,40.3,delivered
SHP-8171,SO,SO-4011,Continental Freight,ground,WH-WEST,"Hartford, CT",2026-03-11,2026-03-17,2026-03-16,123.38,False,291.8,delivered
SHP-8172,PO,PO-2751,Pacific Coast Carriers,ground,WH-EAST,"Detroit, MI",2026-02-24,2026-03-02,2026-03-02,222.14,False,227.9,delivered
SHP-8173,SO,SO-4856,FastTrack Logistics,ground,WH-WEST,"Reno, NV",2026-02-20,2026-02-26,2026-02-26,362.95,False,137.3,delivered
SHP-8174,PO,PO-2534,Midwest Express Shipping,FTL,WH-WEST,"Atlanta, GA",2026-02-23,2026-03-05,2026-03-05,296.26,False,103.3,delivered
SHP-8175,SO,SO-4014,Pacific Coast Carriers,ground,WH-CENTRAL,"Charlotte, NC",2026-03-03,2026-03-10,2026-03-10,276.5,False,398.8,delivered
SHP-8176,PO,PO-1912,Pacific Coast Carriers,FTL,WH-WEST,"Long Beach, CA",2026-02-26,2026-03-06,2026-03-07,218.6,False,352.2,delivered
SHP-8177,SO,SO-4414,Continental Freight,FTL,WH-CENTRAL,"Indianapolis, IN",2026-02-10,2026-02-14,2026-02-14,241.74,False,403.7,delivered
SHP-8178,SO,SO-7390,Atlas Global Freight,FTL,WH-CENTRAL,"Hartford, CT",2026-02-10,2026-02-18,2026-02-20,269.56,False,422.4,delayed
SHP-8179,PO,PO-3126,Atlas Global Freight,FTL,WH-WEST,"Atlanta, GA",2026-03-05,2026-03-15,2026-03-15,271.25,False,185.7,delivered
SHP-8180,PO,PO-3399,Continental Freight,LTL,WH-WEST,"Portland, OR",2026-03-11,2026-03-19,2026-03-19,205.4,False,427.0,delivered
SHP-8181,SO,SO-6931,FastTrack Logistics,ground,WH-CENTRAL,"Charlotte, NC",2026-02-23,2026-02-28,2026-02-28,265.18,False,226.8,delivered
SHP-8182,SO,SO-6197,Southern Route Transport,ground,WH-SOUTH,"Cleveland, OH",2026-02-17,2026-02-27,2026-02-27,298.79,False,128.9,delivered
SHP-8183,SO,SO-6202,Continental Freight,ground,WH-SOUTH,"Houston, TX",2026-02-23,2026-02-27,2026-02-26,140.08,False,317.7,delivered
SHP-8184,SO,SO-5626,Continental Freight,LTL,WH-SOUTH,"Omaha, NE",2026-02-23,2026-03-03,2026-03-03,139.52,False,394.1,delivered
SHP-8185,PO,PO-2628,Pacific Coast Carriers,FTL,WH-WEST,"Reno, NV",2026-02-27,2026-03-06,2026-03-08,196.24,False,140.0,delayed
SHP-8186,SO,SO-2415,Continental Freight,ground,WH-SOUTH,"Portland, OR",2026-02-17,2026-02-25,2026-02-25,196.49,False,263.1,delivered
SHP-8187,SO,SO-5383,Atlas Global Freight,FTL,WH-SOUTH,"Houston, TX",2026-02-12,2026-02-22,2026-02-22,306.45,False,221.3,delivered
SHP-8188,SO,SO-6949,Pacific Coast Carriers,ground,WH-EAST,"Indianapolis, IN",2026-02-24,2026-03-06,2026-03-06,143.92,False,311.1,delivered
SHP-8189,PO,PO-3002,Pacific Coast Carriers,ground,WH-EAST,"Houston, TX",2026-03-05,2026-03-09,2026-03-09,158.72,False,364.3,delivered
SHP-8190,SO,SO-3288,Midwest Express Shipping,LTL,WH-CENTRAL,"Boston, MA",2026-02-19,2026-02-22,2026-02-22,368.94,False,366.0,delivered
SHP-8191,SO,SO-5492,Southern Route Transport,LTL,WH-SOUTH,"Charlotte, NC",2026-03-06,2026-03-10,2026-03-11,143.33,False,229.6,delivered
SHP-8192,SO,SO-6120,Pacific Coast Carriers,LTL,WH-SOUTH,"Cleveland, OH",2026-02-11,2026-02-14,2026-02-14,181.45,False,272.5,delivered
SHP-8193,SO,SO-2127,Midwest Express Shipping,FTL,WH-CENTRAL,"Hartford, CT",2026-03-02,2026-03-10,2026-03-11,315.71,False,64.1,delivered
SHP-8194,SO,SO-3696,Southern Route Transport,LTL,WH-SOUTH,"Long Beach, CA",2026-02-12,2026-02-19,2026-02-19,252.0,False,496.3,delivered
SHP-8195,PO,PO-3781,Midwest Express Shipping,ground,WH-CENTRAL,"Portland, OR",2026-02-24,2026-03-06,2026-03-06,170.04,False,262.3,delivered
SHP-8196,SO,SO-4934,Southern Route Transport,ground,WH-SOUTH,"Portland, OR",2026-02-25,2026-03-03,2026-03-03,316.15,False,487.7,delivered
SHP-8197,SO,SO-4003,FastTrack Logistics,ground,WH-CENTRAL,"Charlotte, NC",2026-02-16,2026-02-20,2026-02-20,351.67,False,288.8,delivered
SHP-8198,SO,SO-4665,Atlas Global Freight,ground,WH-EAST,"Portland, OR",2026-02-16,2026-02-26,2026-02-26,210.52,False,159.9,delivered
SHP-8199,SO,SO-6945,FastTrack Logistics,FTL,WH-SOUTH,"Cleveland, OH",2026-03-05,2026-03-11,2026-03-11,366.73,False,136.7,delivered
SHP-8200,SO,SO-4493,Midwest Express Shipping,ground,WH-CENTRAL,"Cleveland, OH",2026-02-26,2026-03-08,2026-03-07,367.41,False,352.9,delivered
SHP-8201,PO,PO-2999,Southern Route Transport,LTL,WH-CENTRAL,"Atlanta, GA",2026-03-25,2026-04-02,2026-04-03,235.99,False,371.2,delivered
SHP-8202,PO,PO-1041,Continental Freight,LTL,WH-EAST,"Boston, MA",2026-04-03,2026-04-10,2026-04-10,259.82,False,137.8,delivered
SHP-8203,SO,SO-7225,Midwest Express Shipping,FTL,WH-EAST,"Portland, OR",2026-04-07,2026-04-11,2026-04-10,354.42,False,312.9,delivered
SHP-8204,SO,SO-2092,Pacific Coast Carriers,ground,WH-SOUTH,"Portland, OR",2026-04-10,2026-04-17,2026-04-17,195.74,False,166.5,delivered
SHP-8205,SO,SO-5386,Pacific Coast Carriers,LTL,WH-SOUTH,"Reno, NV",2026-04-03,2026-04-12,2026-04-12,376.21,False,113.6,delivered
SHP-8206,SO,SO-4008,Southern Route Transport,ground,WH-CENTRAL,"Reno, NV",2026-04-07,2026-04-15,2026-04-15,322.74,False,175.8,delivered
SHP-8207,SO,SO-7232,FastTrack Logistics,air,WH-SOUTH,"Portland, OR",2026-04-08,2026-04-10,2026-04-10,826.95,True,308.2,delivered
SHP-8208,SO,SO-3932,Pacific Coast Carriers,LTL,WH-CENTRAL,"Charlotte, NC",2026-04-06,2026-04-10,2026-04-10,301.42,False,88.5,delivered
SHP-8209,SO,SO-6637,Continental Freight,LTL,WH-EAST,"Cleveland, OH",2026-04-06,2026-04-09,2026-04-11,255.95,False,496.9,delayed
SHP-8210,SO,SO-3045,Atlas Global Freight,ground,WH-EAST,"Reno, NV",2026-03-26,2026-04-01,2026-04-01,157.51,False,215.9,delivered
SHP-8211,PO,PO-2097,Atlas Global Freight,FTL,WH-SOUTH,"Portland, OR",2026-03-18,2026-03-27,2026-03-27,351.74,False,442.7,delivered
SHP-8212,PO,PO-1137,FastTrack Logistics,air,WH-EAST,"Houston, TX",2026-04-08,2026-04-09,2026-04-09,1046.19,True,478.1,delivered
SHP-8213,PO,PO-2209,Southern Route Transport,LTL,WH-EAST,"Detroit, MI",2026-03-13,2026-03-21,2026-03-21,351.93,False,390.6,delivered
SHP-8214,SO,SO-4305,Atlas Global Freight,ground,WH-WEST,"Portland, OR",2026-03-18,2026-03-26,2026-03-26,181.7,False,37.7,delivered
SHP-8215,PO,PO-3426,Pacific Coast Carriers,LTL,WH-SOUTH,"Boston, MA",2026-03-31,2026-04-06,2026-04-06,257.27,False,311.1,delivered
SHP-8216,PO,PO-2171,Midwest Express Shipping,FTL,WH-CENTRAL,"Long Beach, CA",2026-03-18,2026-03-23,2026-03-23,177.45,False,212.6,delivered
SHP-8217,PO,PO-3703,FastTrack Logistics,FTL,WH-SOUTH,"Long Beach, CA",2026-03-30,2026-04-07,2026-04-07,224.23,False,67.5,delivered
SHP-8218,SO,SO-2010,Pacific Coast Carriers,LTL,WH-EAST,"Cleveland, OH",2026-03-16,2026-03-26,2026-03-26,251.9,False,92.3,delivered
SHP-8219,SO,SO-2235,FastTrack Logistics,air,WH-EAST,"Indianapolis, IN",2026-03-23,2026-03-25,2026-03-25,1028.8,True,398.1,delivered
SHP-8220,PO,PO-1795,Midwest Express Shipping,ground,WH-SOUTH,"Long Beach, CA",2026-04-03,2026-04-07,2026-04-07,268.21,False,367.2,delivered
SHP-8221,SO,SO-5682,Continental Freight,LTL,WH-EAST,"Indianapolis, IN",2026-04-10,2026-04-16,2026-04-16,224.57,False,83.7,delivered
SHP-8222,SO,SO-7266,Midwest Express Shipping,LTL,WH-SOUTH,"Omaha, NE",2026-03-18,2026-03-26,2026-03-26,221.1,False,200.2,delivered
SHP-8223,SO,SO-2645,Continental Freight,LTL,WH-WEST,"Houston, TX",2026-04-08,2026-04-12,2026-04-12,325.13,False,11.2,delivered
SHP-8224,PO,PO-1945,Southern Route Transport,ground,WH-WEST,"Reno, NV",2026-04-09,2026-04-13,2026-04-15,197.64,False,413.1,delayed
SHP-8225,SO,SO-5826,FastTrack Logistics,air,WH-SOUTH,"Portland, OR",2026-04-02,2026-04-05,2026-04-05,734.95,True,209.7,delivered
SHP-8226,PO,PO-3345,Southern Route Transport,FTL,WH-CENTRAL,"Boston, MA",2026-04-03,2026-04-08,2026-04-09,307.37,False,386.0,delivered
SHP-8227,PO,PO-3011,Pacific Coast Carriers,ground,WH-CENTRAL,"Portland, OR",2026-04-10,2026-04-13,2026-04-15,283.44,False,95.0,delayed
SHP-8228,PO,PO-2633,FastTrack Logistics,LTL,WH-CENTRAL,"Omaha, NE",2026-04-06,2026-04-15,2026-04-15,246.72,False,486.1,delivered
SHP-8229,PO,PO-3599,Pacific Coast Carriers,ground,WH-EAST,"Atlanta, GA",2026-04-08,2026-04-11,2026-04-11,189.36,False,246.2,delivered
SHP-8230,PO,PO-2389,FastTrack Logistics,air,WH-WEST,"Hartford, CT",2026-04-10,2026-04-13,2026-04-13,536.26,True,245.0,delivered
SHP-8231,PO,PO-3717,Southern Route Transport,ground,WH-EAST,"Portland, OR",2026-04-08,2026-04-11,2026-04-13,237.05,False,433.6,delayed
SHP-8232,SO,SO-2318,Midwest Express Shipping,LTL,WH-WEST,"Boston, MA",2026-03-24,2026-03-30,2026-03-30,306.92,False,18.6,delivered
SHP-8233,PO,PO-2961,Atlas Global Freight,LTL,WH-EAST,"Portland, OR",2026-03-25,2026-04-03,2026-04-06,160.27,False,379.8,delayed
SHP-8234,SO,SO-4644,Pacific Coast Carriers,ground,WH-EAST,"Cleveland, OH",2026-04-06,2026-04-14,2026-04-14,342.45,False,473.3,delivered
SHP-8235,PO,PO-2297,Midwest Express Shipping,ground,WH-EAST,"Houston, TX",2026-03-13,2026-03-21,2026-03-21,185.77,False,41.8,delivered
SHP-8236,SO,SO-3314,Southern Route Transport,ground,WH-SOUTH,"Detroit, MI",2026-03-19,2026-03-25,2026-03-25,147.67,False,153.4,delivered
SHP-8237,SO,SO-4086,FastTrack Logistics,LTL,WH-CENTRAL,"Long Beach, CA",2026-03-24,2026-03-29,2026-03-28,315.15,False,491.0,delivered
SHP-8238,PO,PO-2689,Southern Route Transport,ground,WH-SOUTH,"Indianapolis, IN",2026-03-24,2026-03-31,2026-03-31,369.63,False,124.3,delivered
SHP-8239,PO,PO-4004,FastTrack Logistics,LTL,WH-WEST,"Houston, TX",2026-03-16,2026-03-24,2026-03-24,283.16,False,473.2,delivered
SHP-8240,SO,SO-6294,FastTrack Logistics,LTL,WH-EAST,"Indianapolis, IN",2026-03-24,2026-03-30,2026-03-30,313.2,False,284.0,delivered
SHP-8241,SO,SO-6038,FastTrack Logistics,FTL,WH-SOUTH,"Detroit, MI",2026-04-03,2026-04-11,2026-04-11,328.17,False,313.8,delivered
SHP-8242,PO,PO-3845,Continental Freight,ground,WH-CENTRAL,"Omaha, NE",2026-03-16,2026-03-25,2026-03-25,258.55,False,185.0,delivered
SHP-8243,PO,PO-3726,FastTrack Logistics,LTL,WH-SOUTH,"Houston, TX",2026-03-17,2026-03-22,2026-03-24,229.97,False,423.8,delayed
SHP-8244,SO,SO-5958,Pacific Coast Carriers,ground,WH-EAST,"Reno, NV",2026-03-19,2026-03-28,2026-03-29,232.08,False,292.2,delivered
SHP-8245,PO,PO-1642,FastTrack Logistics,air,WH-WEST,"Atlanta, GA",2026-03-25,2026-03-26,2026-03-26,975.08,True,422.2,delivered
