invoice_id,shipment_id,carrier_name,invoice_date,base_rate,fuel_surcharge,accessorial_charges,total_invoiced,contracted_rate,variance_amount,dispute_flag
INV-10957,SHP-7898,FastTrack Logistics,2026-02-11,159.14,15.23,23.98,198.35,168.52,29.83,False
INV-10958,SHP-7899,Pacific Coast Carriers,2026-02-13,314.78,26.94,0,341.72,325.87,15.85,False
INV-10959,SHP-7900,Southern Route Transport,2026-02-13,317.26,19.75,0,337.01,341.08,-4.07,False
INV-10960,SHP-7901,Midwest Express Shipping,2026-02-18,250.13,17.79,0,267.92,254.44,13.48,False
INV-10961,SHP-7902,FastTrack Logistics,2026-03-06,137.62,12.99,0,150.61,141.32,9.29,False
INV-10962,SHP-7903,FastTrack Logistics,2026-02-24,317.74,24.23,0,341.97,338.0,3.97,False
INV-10963,SHP-7904,FastTrack Logistics,2026-03-03,312.48,20.84,0,333.32,324.78,8.54,False
INV-10964,SHP-7905,Midwest Express Shipping,2026-03-03,120.2,9.3,0,129.5,122.31,7.19,False
INV-10965,SHP-7906,Atlas Global Freight,2026-02-17,250.78,15.31,20.9,286.99,260.63,26.36,False
INV-10966,SHP-7907,Midwest Express Shipping,2026-03-02,129.37,8.57,0,137.94,135.17,2.77,False
INV-10967,SHP-7908,Atlas Global Freight,2026-03-04,267.52,17.64,0,285.16,281.71,3.45,False
INV-10968,SHP-7909,Pacific Coast Carriers,2026-03-11,293.22,23.71,0,316.93,297.29,19.64,False
INV-10969,SHP-7910,Midwest Express Shipping,2026-02-25,270.6,24.29,0,294.89,275.7,19.19,False
INV-10970,SHP-7911,Atlas Global Freight,2026-03-04,247.5,18.24,0,265.74,266.01,-0.27,False
INV-10971,SHP-7912,Continental Freight,2026-03-05,133.46,14.01,0,147.47,134.25,13.22,False
INV-10972,SHP-7913,FastTrack Logistics,2026-02-23,325.67,22.05,0,347.72,349.13,-1.41,False
INV-10973,SHP-7914,FastTrack Logistics,2026-02-11,322.32,19.36,0,341.68,773.57,-431.89,False
INV-10974,SHP-7915,Atlas Global Freight,2026-02-13,217.74,16.2,44.79,278.73,225.36,53.37,False
INV-10975,SHP-7916,Pacific Coast Carriers,2026-02-24,126.39,12.26,0,138.65,130.84,7.81,False
INV-10976,SHP-7917,Pacific Coast Carriers,2026-03-05,245.79,19.81,35.42,301.02,250.59,50.43,False
INV-10977,SHP-7918,Continental Freight,2026-03-04,189.47,19.89,21.5,230.86,192.56,38.3,False
INV-10978,SHP-7919,Continental Freight,2026-02-26,345.67,36.3,0,381.97,366.62,15.35,False
INV-10979,SHP-7920,Continental Freight,2026-03-05,124.32,13.05,0,137.37,133.18,4.19,False
INV-10980,SHP-7921,Southern Route Transport,2026-03-05,183.76,17.06,18.02,218.84,186.41,32.43,False
INV-10981,SHP-7922,Continental Freight,2026-03-06,333.23,34.99,0,368.22,350.7,17.52,False
INV-10982,SHP-7923,FastTrack Logistics,2026-03-02,313.13,19.95,0,333.08,751.51,-418.43,False
INV-10983,SHP-7924,Midwest Express Shipping,2026-02-25,163.15,12.79,0,175.94,164.44,11.5,False
INV-10984,SHP-7925,Pacific Coast Carriers,2026-03-05,233.69,15.53,0,249.22,242.62,6.6,False
INV-10985,SHP-7926,FastTrack Logistics,2026-02-11,154.18,10.99,7.04,172.21,155.84,16.37,False
INV-10986,SHP-7927,Atlas Global Freight,2026-02-25,292.05,24.58,0,316.63,307.1,9.53,False
INV-10987,SHP-7928,Southern Route Transport,2026-03-02,222.82,20.27,41.62,284.71,239.94,44.77,False
INV-10988,SHP-7929,Midwest Express Shipping,2026-02-25,325.5,31.92,0,357.42,332.51,24.91,False
INV-10989,SHP-7930,FastTrack Logistics,2026-02-16,234.86,21.68,0,256.54,247.33,9.21,False
INV-10990,SHP-7931,Atlas Global Freight,2026-02-16,203.52,14.67,0,218.19,214.25,3.94,False
INV-10991,SHP-7932,Continental Freight,2026-02-25,348.46,36.59,15.12,400.17,362.78,37.39,False
INV-10992,SHP-7933,Southern Route Transport,2026-03-02,123.55,10.98,17.19,151.72,124.02,27.7,False
INV-10993,SHP-7934,Atlas Global Freight,2026-02-10,228.32,21.52,0,249.84,239.16,10.68,False
INV-10994,SHP-7935,Midwest Express Shipping,2026-03-10,213.98,14.6,3.27,231.85,230.66,1.19,False
INV-10995,SHP-7936,Midwest Express Shipping,2026-03-05,203.21,13.26,0,216.47,219.36,-2.89,False
INV-10996,SHP-7937,Atlas Global Freight,2026-02-18,266.39,20.83,0,287.22,286.76,0.46,False
INV-10997,SHP-7938,Atlas Global Freight,2026-03-05,200.03,14.47,0,214.5,201.38,13.12,False
INV-10998,SHP-7939,Pacific Coast Carriers,2026-03-06,334.02,26.22,32.52,392.76,344.36,48.4,False
INV-10999,SHP-7940,FastTrack Logistics,2026-02-13,231.34,14.95,0,246.29,234.48,11.81,False
INV-11000,SHP-7941,Atlas Global Freight,2026-02-19,274.58,25.08,0,299.66,282.48,17.18,False
INV-11001,SHP-7942,Pacific Coast Carriers,2026-03-04,197.91,14.55,41.01,253.47,201.55,51.92,False
INV-11002,SHP-7943,Southern Route Transport,2026-03-02,334.73,25.21,13.81,373.75,357.35,16.4,False
INV-11003,SHP-7944,FastTrack Logistics,2026-02-10,182.53,15.66,0,198.19,191.13,7.06,False
INV-11004,SHP-7945,FastTrack Logistics,2026-03-03,321.76,28.45,0,350.21,772.22,-422.01,False
INV-11005,SHP-7946,Atlas Global Freight,2026-03-03,321.33,25.16,19.45,365.94,346.23,19.71,False
INV-11006,SHP-7947,Atlas Global Freight,2026-03-05,155.04,11.81,0,166.85,159.8,7.05,False
INV-11007,SHP-7948,FastTrack Logistics,2026-03-05,265.75,24.24,0,289.99,270.89,19.1,False
INV-11008,SHP-7949,Continental Freight,2026-03-06,275.8,28.96,23.96,328.72,293.38,35.34,False
INV-11009,SHP-7950,Atlas Global Freight,2026-02-17,187.77,16.85,0,204.62,195.9,8.72,False
INV-11010,SHP-7951,Continental Freight,2026-02-11,125.53,13.18,0,138.71,127.15,11.56,False
INV-11011,SHP-7952,Continental Freight,2026-03-02,135.02,14.18,4.35,153.55,139.53,14.02,False
INV-11012,SHP-7953,Midwest Express Shipping,2026-02-23,344.23,31.54,37.89,413.66,369.72,43.94,False
INV-11013,SHP-7954,FastTrack Logistics,2026-03-11,233.3,22.02,15.6,270.92,244.94,25.98,False
INV-11014,SHP-7955,Atlas Global Freight,2026-02-16,333.17,28.55,2.87,364.59,359.73,4.86,False
INV-11015,SHP-7956,Pacific Coast Carriers,2026-02-11,253.84,15.53,0,269.37,268.01,1.36,False
INV-11016,SHP-7957,Pacific Coast Carriers,2026-02-20,165.27,15.53,0,180.8,178.03,2.77,False
INV-11017,SHP-7958,Continental Freight,2026-02-27,168.85,17.73,0,186.58,169.61,16.97,False
INV-11018,SHP-7959,Pacific Coast Carriers,2026-02-17,347.15,31.01,0,378.16,361.82,16.34,False
INV-11019,SHP-7960,Continental Freight,2026-02-12,154.14,16.18,0,170.32,162.42,7.9,False
INV-11020,SHP-7961,Midwest Express Shipping,2026-02-26,191.91,14.37,0,206.28,199.5,6.78,False
INV-11021,SHP-7962,Continental Freight,2026-02-17,269.74,28.32,0,298.06,269.76,28.3,False
INV-11022,SHP-7963,Southern Route Transport,2026-02-17,340.63,23.89,0,364.52,360.93,3.59,False
INV-11023,SHP-7964,Atlas Global Freight,2026-02-27,263.95,25.38,18.67,308.0,282.45,25.55,False
INV-11024,SHP-7965,FastTrack Logistics,2026-02-26,138.19,13.55,31.22,182.96,138.73,44.23,False
INV-11025,SHP-7966,Pacific Coast Carriers,2026-02-13,179.85,14.64,0,194.49,181.47,13.02,False
INV-11026,SHP-7967,Pacific Coast Carriers,2026-03-04,143.12,12.74,3.7,159.56,146.12,13.44,False
INV-11027,SHP-7968,Southern Route Transport,2026-02-24,132.43,11.6,0,144.03,134.79,9.24,False
INV-11028,SHP-7969,Midwest Express Shipping,2026-03-04,191.28,18.32,0,209.6,199.21,10.39,False
INV-11029,SHP-7970,Atlas Global Freight,2026-02-19,343.65,21.52,6.48,371.65,345.38,26.27,False
INV-11030,SHP-7971,FastTrack Logistics,2026-02-20,289.03,28.44,0,317.47,296.82,20.65,False
INV-11031,SHP-7972,Atlas Global Freight,2026-02-20,123.31,11.58,0,134.89,125.75,9.14,False
INV-11032,SHP-7973,Southern Route Transport,2026-03-04,245.78,15.92,0,261.7,265.28,-3.58,False
INV-11033,SHP-7974,Southern Route Transport,2026-02-25,299.94,18.99,0,318.93,307.59,11.34,False
INV-11034,SHP-7975,Atlas Global Freight,2026-02-24,337.98,22.27,0,360.25,356.42,3.83,False
INV-11035,SHP-7976,Continental Freight,2026-02-13,304.39,31.96,36.86,373.21,315.12,58.09,False
INV-11036,SHP-7977,Continental Freight,2026-03-02,212.83,22.35,0,235.18,217.28,17.9,False
INV-11037,SHP-7978,Atlas Global Freight,2026-03-09,296.35,20.15,0,316.5,309.53,6.97,False
INV-11038,SHP-7979,Southern Route Transport,2026-02-25,290.77,21.72,1.56,314.05,295.75,18.3,False
INV-11039,SHP-7980,Atlas Global Freight,2026-02-27,133.05,10.5,0,143.55,140.82,2.73,False
INV-11040,SHP-7981,Continental Freight,2026-03-06,134.84,14.16,0,149.0,145.28,3.72,False
INV-11041,SHP-7982,FastTrack Logistics,2026-02-24,180.41,13.52,0,193.93,194.79,-0.86,False
INV-11042,SHP-7983,Southern Route Transport,2026-02-18,323.42,26.44,0,349.86,343.31,6.55,False
INV-11043,SHP-7984,Continental Freight,2026-02-25,185.4,19.47,0,204.87,192.55,12.32,False
INV-11044,SHP-7985,Southern Route Transport,2026-03-04,236.82,23.0,0,259.82,252.98,6.84,False
INV-11045,SHP-7986,Continental Freight,2026-02-17,206.67,21.7,0,228.37,211.98,16.39,False
INV-11046,SHP-7987,Midwest Express Shipping,2026-02-18,235.38,17.36,0,252.74,245.61,7.13,False
INV-11047,SHP-7988,Pacific Coast Carriers,2026-03-04,253.42,16.15,42.42,311.99,271.56,40.43,False
INV-11048,SHP-7989,Southern Route Transport,2026-02-26,311.32,24.23,44.16,379.71,312.38,67.33,False
INV-11049,SHP-7990,FastTrack Logistics,2026-02-26,120.18,10.54,0,130.72,122.27,8.45,False
INV-11050,SHP-7991,FastTrack Logistics,2026-03-02,183.95,13.71,0,197.66,193.7,3.96,False
INV-11051,SHP-7992,Atlas Global Freight,2026-02-17,327.46,26.43,0,353.89,334.66,19.23,False
INV-11052,SHP-7993,Midwest Express Shipping,2026-02-25,152.85,15.19,0,168.04,158.9,9.14,False
INV-11053,SHP-7994,Continental Freight,2026-03-04,335.52,35.23,14.6,385.35,337.41,47.94,False
INV-11054,SHP-7995,Atlas Global Freight,2026-03-05,306.79,24.04,0,330.83,314.51,16.32,False
INV-11055,SHP-7996,Continental Freight,2026-02-16,198.48,20.84,25.57,244.89,206.87,38.02,False
INV-11056,SHP-7997,FastTrack Logistics,2026-02-16,166.61,15.13,0,181.74,169.34,12.4,False
INV-11057,SHP-7998,Southern Route Transport,2026-02-11,301.53,28.51,0,330.04,321.78,8.26,False
INV-11058,SHP-7999,Pacific Coast Carriers,2026-02-17,320.52,24.24,0,344.76,330.94,13.82,False
INV-11059,SHP-8000,Pacific Coast Carriers,2026-02-25,287.49,26.32,0,313.81,291.59,22.22,False
INV-11060,SHP-8001,Pacific Coast Carriers,2026-03-11,168.84,13.7,0,182.54,169.13,13.41,False
INV-11061,SHP-8002,FastTrack Logistics,2026-02-10,268.57,20.23,16.74,305.54,274.47,31.07,False
INV-11062,SHP-8003,Southern Route Transport,2026-03-05,130.11,11.47,0,141.58,135.13,6.45,False
INV-11063,SHP-8004,Pacific Coast Carriers,2026-02-18,136.87,13.13,0,150.0,137.37,12.63,False
INV-11064,SHP-8005,Pacific Coast Carriers,2026-03-10,123.61,10.05,0,133.66,133.4,0.26,False
INV-11065,SHP-8006,Pacific Coast Carriers,2026-03-02,246.79,23.7,20.66,291.15,248.92,42.23,False
INV-11066,SHP-8007,Atlas Global Freight,2026-02-13,141.3,11.91,4.9,158.11,145.98,12.13,False
INV-11067,SHP-8008,Southern Route Transport,2026-03-09,225.67,17.66,0,243.33,239.45,3.88,False
INV-11068,SHP-8009,Southern Route Transport,2026-03-05,148.61,9.02,0,157.63,152.26,5.37,False
INV-11069,SHP-8010,Continental Freight,2026-03-04,161.0,16.91,0,177.91,165.97,11.94,False
INV-11070,SHP-8011,FastTrack Logistics,2026-02-12,274.19,21.99,0,296.18,294.12,2.06,False
INV-11071,SHP-8012,Atlas Global Freight,2026-02-11,252.55,21.79,0,274.34,257.18,17.16,False
INV-11072,SHP-8013,FastTrack Logistics,2026-03-09,309.33,21.19,0,330.52,325.66,4.86,False
INV-11073,SHP-8014,FastTrack Logistics,2026-03-10,282.52,27.7,0,310.22,292.2,18.02,False
INV-11074,SHP-8015,Atlas Global Freight,2026-02-24,196.55,18.27,12.27,227.09,210.89,16.2,False
INV-11075,SHP-8016,FastTrack Logistics,2026-03-06,264.6,18.81,0,283.41,266.33,17.08,False
INV-11076,SHP-8017,Southern Route Transport,2026-03-03,189.86,12.67,0,202.53,193.94,8.59,False
INV-11077,SHP-8018,Atlas Global Freight,2026-03-05,155.29,13.41,0,168.7,159.32,9.38,False
INV-11078,SHP-8019,FastTrack Logistics,2026-03-09,153.05,13.9,25.16,192.11,155.55,36.56,False
INV-11079,SHP-8020,Continental Freight,2026-02-11,150.48,15.8,0,166.28,157.18,9.1,False
INV-11080,SHP-8021,Pacific Coast Carriers,2026-02-16,201.13,15.11,0,216.24,212.5,3.74,False
INV-11081,SHP-8022,FastTrack Logistics,2026-02-20,164.44,14.28,0,178.72,170.29,8.43,False
INV-11082,SHP-8023,Atlas Global Freight,2026-02-27,161.33,12.39,0,173.72,170.72,3.0,False
INV-11083,SHP-8024,Atlas Global Freight,2026-02-10,256.63,21.31,0,277.94,263.41,14.53,False
INV-11084,SHP-8025,Pacific Coast Carriers,2026-02-18,328.64,28.65,20.77,378.06,334.95,43.11,False
INV-11085,SHP-8026,Atlas Global Freight,2026-03-05,148.56,12.59,0,161.15,159.13,2.02,False
INV-11086,SHP-8027,Atlas Global Freight,2026-03-05,279.62,24.21,0,303.83,296.27,7.56,False
INV-11087,SHP-8028,FastTrack Logistics,2026-03-04,257.21,22.22,0,279.43,269.15,10.28,False
INV-11088,SHP-8029,Southern Route Transport,2026-02-20,222.28,21.34,23.4,267.02,236.21,30.81,False
INV-11089,SHP-8030,FastTrack Logistics,2026-03-10,284.07,20.67,0,304.74,286.57,18.17,False
INV-11090,SHP-8031,FastTrack Logistics,2026-02-10,413.26,29.0,0,442.26,991.82,-549.56,False
INV-11091,SHP-8032,Southern Route Transport,2026-02-12,183.27,17.09,0,200.36,187.17,13.19,False
INV-11092,SHP-8033,Midwest Express Shipping,2026-03-05,167.37,15.75,10.06,193.18,175.19,17.99,False
INV-11093,SHP-8034,Midwest Express Shipping,2026-03-10,218.04,21.24,25.06,264.34,232.73,31.61,False
INV-11094,SHP-8035,FastTrack Logistics,2026-02-16,292.06,22.19,35.62,349.87,295.69,54.18,False
INV-11095,SHP-8036,Atlas Global Freight,2026-03-04,260.15,18.1,0,278.25,279.92,-1.67,False
INV-11096,SHP-8037,FastTrack Logistics,2026-02-10,496.37,38.52,0,534.89,1191.29,-656.4,False
INV-11097,SHP-8038,FastTrack Logistics,2026-03-11,405.42,35.83,0,441.25,973.01,-531.76,False
INV-11098,SHP-8039,Continental Freight,2026-02-18,209.95,22.04,0,231.99,223.8,8.19,False
INV-11099,SHP-8040,Midwest Express Shipping,2026-03-06,159.47,9.86,0,169.33,163.01,6.32,False
INV-11100,SHP-8041,Continental Freight,2026-02-25,306.6,32.19,0,338.79,325.45,13.34,False
INV-11101,SHP-8042,Southern Route Transport,2026-02-18,347.58,29.73,0,377.31,355.33,21.98,False
INV-11102,SHP-8043,Southern Route Transport,2026-02-23,301.12,29.63,0,330.75,306.97,23.78,False
INV-11103,SHP-8044,Southern Route Transport,2026-02-13,348.52,33.69,13.91,396.12,352.34,43.78,False
INV-11104,SHP-8045,Southern Route Transport,2026-03-04,301.01,29.28,0,330.29,305.54,24.75,False
INV-11105,SHP-8046,Pacific Coast Carriers,2026-02-13,223.8,18.13,0,241.93,234.72,7.21,False
INV-11106,SHP-8047,FastTrack Logistics,2026-02-23,175.79,15.01,2.3,193.1,184.55,8.55,False
INV-11107,SHP-8048,FastTrack Logistics,2026-03-10,203.51,13.68,0,217.19,208.1,9.09,False
INV-11108,SHP-8049,Southern Route Transport,2026-02-20,275.45,21.89,39.07,336.41,282.75,53.66,False
INV-11109,SHP-8050,Pacific Coast Carriers,2026-03-05,316.1,29.81,0,345.91,322.37,23.54,False
INV-11110,SHP-8051,Atlas Global Freight,2026-02-11,132.3,12.58,0,144.88,132.33,12.55,False
INV-11111,SHP-8052,Pacific Coast Carriers,2026-02-27,335.06,21.52,0,356.58,337.53,19.05,False
INV-11112,SHP-8053,FastTrack Logistics,2026-02-18,188.88,18.52,0,207.4,191.65,15.75,False
INV-11113,SHP-8054,Pacific Coast Carriers,2026-03-10,154.25,12.41,0,166.66,156.12,10.54,False
INV-11114,SHP-8055,Pacific Coast Carriers,2026-02-11,192.54,11.75,0,204.29,203.2,1.09,False
INV-11115,SHP-8056,Continental Freight,2026-02-13,164.02,17.22,0,181.24,166.57,14.67,False
INV-11116,SHP-8057,Pacific Coast Carriers,2026-03-03,340.29,26.11,15.87,382.27,342.29,39.98,False
INV-11117,SHP-8058,Continental Freight,2026-02-16,140.79,14.78,0,155.57,144.64,10.93,False
INV-11118,SHP-8059,Southern Route Transport,2026-02-20,348.53,24.5,38.76,411.79,348.97,62.82,False
INV-11119,SHP-8060,Pacific Coast Carriers,2026-02-20,191.9,13.15,0,205.05,197.48,7.57,False
INV-11120,SHP-8061,Pacific Coast Carriers,2026-02-26,295.86,22.99,0,318.85,310.39,8.46,False
INV-11121,SHP-8062,Southern Route Transport,2026-03-09,331.02,27.26,0,358.28,346.23,12.05,False
INV-11122,SHP-8063,FastTrack Logistics,2026-03-06,369.22,35.1,21.2,425.52,886.13,-460.61,False
INV-11123,SHP-8064,Atlas Global Freight,2026-02-11,140.17,10.85,14.4,165.42,145.28,20.14,False
INV-11124,SHP-8065,Continental Freight,2026-03-11,289.41,30.39,0,319.8,305.36,14.44,False
INV-11125,SHP-8066,Continental Freight,2026-02-10,203.63,21.38,0,225.01,206.84,18.17,False
INV-11126,SHP-8067,Midwest Express Shipping,2026-02-24,148.47,11.46,0,159.93,154.08,5.85,False
INV-11127,SHP-8068,Atlas Global Freight,2026-02-19,170.08,10.67,0,180.75,180.61,0.14,False
INV-11128,SHP-8069,FastTrack Logistics,2026-03-06,130.77,8.71,0,139.48,138.84,0.64,False
INV-11129,SHP-8070,Pacific Coast Carriers,2026-03-09,268.49,16.89,0,285.38,268.57,16.81,False
INV-11130,SHP-8071,Pacific Coast Carriers,2026-03-02,314.66,22.88,30.82,368.36,329.34,39.02,False
INV-11131,SHP-8072,Midwest Express Shipping,2026-03-03,257.07,21.34,26.98,305.39,265.46,39.93,False
INV-11132,SHP-8073,Midwest Express Shipping,2026-02-16,261.15,21.98,0,283.13,277.39,5.74,False
INV-11133,SHP-8074,Midwest Express Shipping,2026-02-23,289.23,17.83,0,307.06,298.84,8.22,False
INV-11134,SHP-8075,Pacific Coast Carriers,2026-03-09,125.42,11.72,0,137.14,128.71,8.43,False
INV-11135,SHP-8076,Atlas Global Freight,2026-03-03,334.11,30.8,0,364.91,352.44,12.47,False
INV-11136,SHP-8077,Midwest Express Shipping,2026-02-16,204.01,16.51,0,220.52,216.95,3.57,False
INV-11137,SHP-8078,Pacific Coast Carriers,2026-03-09,201.21,18.03,0,219.24,215.72,3.52,False
INV-11138,SHP-8079,Midwest Express Shipping,2026-03-10,162.38,15.17,0,177.55,165.88,11.67,False
INV-11139,SHP-8080,Southern Route Transport,2026-02-20,266.35,22.79,0,289.14,266.92,22.22,False
INV-11140,SHP-8081,Midwest Express Shipping,2026-02-25,226.19,18.22,15.98,260.39,232.42,27.97,False
INV-11141,SHP-8082,Midwest Express Shipping,2026-02-10,175.14,15.55,0,190.69,178.96,11.73,False
INV-11142,SHP-8083,Continental Freight,2026-03-09,267.17,28.05,0,295.22,274.55,20.67,False
INV-11143,SHP-8084,Midwest Express Shipping,2026-03-10,263.23,18.48,35.58,317.29,273.67,43.62,False
INV-11144,SHP-8085,FastTrack Logistics,2026-03-03,156.47,13.21,0,169.68,157.21,12.47,False
INV-11145,SHP-8086,Continental Freight,2026-02-19,343.53,36.07,0,379.6,345.57,34.03,False
INV-11146,SHP-8087,Continental Freight,2026-02-20,153.93,16.16,0,170.09,166.03,4.06,False
INV-11147,SHP-8088,Continental Freight,2026-02-20,243.51,25.57,0,269.08,250.59,18.49,False
INV-11148,SHP-8089,Atlas Global Freight,2026-03-05,218.8,17.42,0,236.22,234.53,1.69,False
INV-11149,SHP-8090,FastTrack Logistics,2026-02-17,367.91,28.87,0,396.78,882.98,-486.2,False
INV-11150,SHP-8091,Atlas Global Freight,2026-02-23,210.58,16.33,0,226.91,226.62,0.29,False
INV-11151,SHP-8092,Southern Route Transport,2026-02-12,122.17,8.64,0,130.81,128.36,2.45,False
INV-11152,SHP-8093,Continental Freight,2026-03-09,243.39,25.56,0,268.95,244.62,24.33,False
INV-11153,SHP-8094,Midwest Express Shipping,2026-02-16,181.34,14.76,0,196.1,194.91,1.19,False
INV-11154,SHP-8095,FastTrack Logistics,2026-02-11,333.8,29.38,0,363.18,334.76,28.42,False
INV-11155,SHP-8096,Continental Freight,2026-02-18,297.04,31.19,22.08,350.31,308.13,42.18,False
INV-11156,SHP-8097,Southern Route Transport,2026-02-12,208.2,20.02,0,228.22,222.88,5.34,False
INV-11157,SHP-8098,Atlas Global Freight,2026-02-19,179.37,10.94,0,190.31,192.77,-2.46,False
INV-11158,SHP-8099,Southern Route Transport,2026-02-12,140.48,13.69,0,154.17,145.14,9.03,False
INV-11159,SHP-8100,FastTrack Logistics,2026-02-16,286.15,17.66,0,303.81,304.48,-0.67,False
INV-11160,SHP-8101,Pacific Coast Carriers,2026-02-13,143.0,14.29,37.06,194.35,147.39,46.96,False
INV-11161,SHP-8102,Pacific Coast Carriers,2026-02-20,334.76,29.31,2.95,367.02,359.69,7.33,False
INV-11162,SHP-8103,Continental Freight,2026-03-06,330.72,34.73,0,365.45,342.69,22.76,False
INV-11163,SHP-8104,Southern Route Transport,2026-02-10,144.46,10.34,0,154.8,150.99,3.81,False
INV-11164,SHP-8105,Southern Route Transport,2026-02-25,299.18,20.8,0,319.98,306.63,13.35,False
INV-11165,SHP-8106,Midwest Express Shipping,2026-02-13,293.73,22.12,0,315.85,301.23,14.62,False
INV-11166,SHP-8107,Pacific Coast Carriers,2026-02-27,218.4,20.67,0,239.07,226.23,12.84,False
INV-11167,SHP-8108,Midwest Express Shipping,2026-02-19,207.39,14.75,23.63,245.77,221.65,24.12,False
INV-11168,SHP-8109,Southern Route Transport,2026-03-04,285.75,21.46,0,307.21,288.53,18.68,False
INV-11169,SHP-8110,Atlas Global Freight,2026-03-02,158.28,12.54,41.09,211.91,158.49,53.42,False
INV-11170,SHP-8111,Continental Freight,2026-02-12,245.7,25.8,16.61,288.11,251.72,36.39,False
INV-11171,SHP-8112,FastTrack Logistics,2026-02-16,299.33,24.44,0,323.77,299.41,24.36,False
INV-11172,SHP-8113,Pacific Coast Carriers,2026-02-18,225.03,21.14,0,246.17,238.37,7.8,False
INV-11173,SHP-8114,Atlas Global Freight,2026-02-26,151.42,11.53,0,162.95,158.8,4.15,False
INV-11174,SHP-8115,Southern Route Transport,2026-02-27,301.52,19.11,0,320.63,307.6,13.03,False
INV-11175,SHP-8116,Midwest Express Shipping,2026-02-17,185.46,17.77,0,203.23,189.07,14.16,False
INV-11176,SHP-8117,Southern Route Transport,2026-02-12,226.02,18.15,0,244.17,232.38,11.79,False
INV-11177,SHP-8118,FastTrack Logistics,2026-02-25,261.58,19.2,0,280.78,282.07,-1.29,False
INV-11178,SHP-8119,Atlas Global Freight,2026-02-26,246.59,23.11,0,269.7,251.27,18.43,False
